main_stage,main_stage_name,sub_stage,sub_stage_name,tracking_mode,pid_tid_cache,threads,size,total_ops,iters_per_thread,alloc_pattern,baseline_elapsed_sec,baseline_ops,with_hook_elapsed_sec,with_hook_ops,elapsed_over_baseline_sec,records,consumer_log
0,baseline,0,baseline,thread_local_fallback,1,8,32,1000000,125000,mixed3,0.052430441,19072889.35,0.052430441,19072889.35,0.000000000,0,
6,stage6_optimized,33,stage6_opt_full_notify,thread_local_fallback,1,8,32,1000000,125000,mixed3,0.052430441,19072889.35,3.533683668,282990.81,3.481253227,2002026,/mnt/hdd/users/cychi/research/native_hook_planB_v1/linux_native_hook_v1/results/logs/writer_ring_impact_substage33_stage6_opt_full_notify_t8_s32_ops1000000.consumer.log
0,baseline,0,baseline,thread_local_fallback,1,16,32,1000000,62500,mixed3,0.049501830,20201273.37,0.049501830,20201273.37,0.000000000,0,
6,stage6_optimized,33,stage6_opt_full_notify,thread_local_fallback,1,16,32,1000000,62500,mixed3,0.049501830,20201273.37,3.346283042,298839.04,3.296781212,2002060,/mnt/hdd/users/cychi/research/native_hook_planB_v1/linux_native_hook_v1/results/logs/writer_ring_impact_substage33_stage6_opt_full_notify_t16_s32_ops1000000.consumer.log
